#time,accel_x,accel_y,accel_z
795.611368,1741.974853,9705.288466,210.568389
795.613957,1741.974853,9647.860723,248.853550
795.616545,1741.974853,9609.575562,210.568389
795.619133,1684.547110,9667.003304,191.425808
795.621721,1703.689691,9647.860723,267.996131
795.624309,1780.260014,9628.718142,133.998066
795.626897,1684.547110,9647.860723,153.140646
795.629478,1646.261949,9609.575562,344.566454
795.632059,1741.974853,9647.860723,191.425808
795.634640,1607.976787,9628.718142,114.855485
795.637220,1761.117434,9628.718142,306.281293
795.639801,1741.974853,9609.575562,191.425808
795.642382,1607.976787,9571.290400,172.283227
795.644963,1703.689691,9590.432981,306.281293
795.647544,1703.689691,9533.005238,229.710970
795.650125,1665.404530,9686.145885,210.568389
795.652706,1703.689691,9628.718142,229.710970
795.655287,1684.547110,9609.575562,172.283227
795.657868,1665.404530,9705.288466,210.568389
795.660449,1607.976787,9667.003304,248.853550
795.663030,1684.547110,9609.575562,133.998066
795.665611,1627.119368,9590.432981,153.140646
795.668192,1722.832272,9590.432981,267.996131
795.670773,1741.974853,9590.432981,267.996131
795.673354,1665.404530,9590.432981,114.855485
795.675935,1627.119368,9647.860723,229.710970
795.678516,1646.261949,9647.860723,287.138712
795.681097,1665.404530,9590.432981,114.855485
795.683678,1646.261949,9609.575562,229.710970
795.686259,1665.404530,9590.432981,153.140646
795.688839,1703.689691,9609.575562,95.712904
795.691420,1665.404530,9743.573627,191.425808
795.694001,1665.404530,9590.432981,229.710970
795.696582,1607.976787,9628.718142,210.568389
795.699163,1665.404530,9628.718142,210.568389
795.701744,1665.404530,9609.575562,248.853550
795.704325,1684.547110,9571.290400,210.568389
795.706906,1665.404530,9686.145885,95.712904
795.709487,1684.547110,9609.575562,248.853550
795.712068,1646.261949,9628.718142,172.283227
795.714649,1646.261949,9686.145885,191.425808
795.717230,1703.689691,9628.718142,267.996131
795.719811,1646.261949,9590.432981,76.570323
795.722392,1703.689691,9667.003304,114.855485
795.724973,1684.547110,9647.860723,248.853550
795.727554,1741.974853,9609.575562,325.423874
795.730135,1722.832272,9513.862658,133.998066
795.732648,1684.547110,9667.003304,248.853550
795.735161,1780.260014,9609.575562,191.425808
795.737674,1703.689691,9590.432981,248.853550
795.740188,1646.261949,9628.718142,191.425808
795.742701,1646.261949,9609.575562,229.710970
795.745214,1799.402595,9609.575562,133.998066
795.747727,1665.404530,9590.432981,210.568389
795.750241,1722.832272,9667.003304,229.710970
795.752754,1684.547110,9628.718142,153.140646
795.755267,1665.404530,9590.432981,210.568389
795.757780,1780.260014,9686.145885,325.423874
795.760294,1741.974853,9609.575562,133.998066
795.762807,1607.976787,9590.432981,153.140646
795.765320,1761.117434,9590.432981,267.996131
795.767833,1684.547110,9571.290400,153.140646
795.770347,1703.689691,9590.432981,229.710970
795.772860,1703.689691,9590.432981,325.423874
795.775373,1761.117434,9609.575562,153.140646
795.777886,1703.689691,9590.432981,287.138712
795.780400,1646.261949,9647.860723,325.423874
795.782913,1684.547110,9609.575562,191.425808
795.785426,1646.261949,9686.145885,76.570323
795.787939,1627.119368,9724.431046,287.138712
795.790453,1684.547110,9552.147819,172.283227
795.792966,1627.119368,9609.575562,114.855485
795.795479,1741.974853,9628.718142,248.853550
795.797992,1703.689691,9552.147819,210.568389
795.800506,1607.976787,9609.575562,191.425808
795.803019,1684.547110,9647.860723,191.425808
795.805532,1703.689691,9628.718142,325.423874
795.808045,1607.976787,9590.432981,114.855485
795.810559,1703.689691,9667.003304,210.568389
795.813072,1761.117434,9590.432981,248.853550
795.815585,1627.119368,9609.575562,114.855485
795.818098,1703.689691,9647.860723,229.710970
795.820612,1722.832272,9667.003304,229.710970
795.823125,1627.119368,9628.718142,210.568389
795.825638,1665.404530,9590.432981,210.568389
795.828151,1741.974853,9647.860723,248.853550
795.830665,1627.119368,9628.718142,210.568389
795.833189,1665.404530,9628.718142,210.568389
795.835713,1684.547110,9647.860723,191.425808
795.838237,1703.689691,9609.575562,229.710970
795.840761,1684.547110,9590.432981,172.283227
795.843286,1665.404530,9628.718142,210.568389
795.845810,1684.547110,9647.860723,191.425808
795.848334,1684.547110,9590.432981,172.283227
795.850858,1722.832272,9628.718142,287.138712
795.853382,1646.261949,9571.290400,153.140646
795.855907,1684.547110,9552.147819,191.425808
795.858431,1665.404530,9609.575562,172.283227
795.860955,1761.117434,9647.860723,191.425808
795.863479,1741.974853,9533.005238,153.140646
795.866003,1684.547110,9686.145885,172.283227
795.868528,1722.832272,9628.718142,267.996131
795.871052,1684.547110,9647.860723,133.998066
795.873576,1703.689691,9628.718142,325.423874
795.876100,1722.832272,9628.718142,267.996131
795.878624,1741.974853,9513.862658,95.712904
795.881149,1646.261949,9686.145885,248.853550
795.883673,1684.547110,9628.718142,210.568389
795.886197,1780.260014,9552.147819,153.140646
795.888721,1741.974853,9628.718142,248.853550
795.891245,1684.547110,9647.860723,267.996131
795.893770,1722.832272,9609.575562,191.425808
795.896294,1684.547110,9647.860723,133.998066
795.898818,1703.689691,9628.718142,325.423874
795.901342,1665.404530,9590.432981,114.855485
795.903866,1665.404530,9590.432981,210.568389
795.906391,1722.832272,9628.718142,267.996131
795.908915,1684.547110,9552.147819,248.853550
795.911439,1665.404530,9647.860723,153.140646
795.913963,1684.547110,9686.145885,229.710970
795.916487,1761.117434,9552.147819,191.425808
795.919012,1703.689691,9590.432981,191.425808
795.921536,1607.976787,9724.431046,267.996131
795.924060,1741.974853,9609.575562,133.998066
795.926584,1684.547110,9609.575562,172.283227
795.929108,1684.547110,9686.145885,287.138712
795.931633,1684.547110,9609.575562,248.853550
795.934164,1703.689691,9533.005238,114.855485
795.936696,1665.404530,9590.432981,229.710970
795.939228,1741.974853,9609.575562,191.425808
795.941759,1684.547110,9647.860723,133.998066
795.944291,1665.404530,9686.145885,229.710970
795.946823,1684.547110,9647.860723,229.710970
795.949355,1684.547110,9609.575562,191.425808
795.951886,1741.974853,9647.860723,172.283227
795.954418,1703.689691,9590.432981,248.853550
795.956950,1665.404530,9628.718142,210.568389
795.959482,1722.832272,9609.575562,153.140646
795.962013,1646.261949,9609.575562,287.138712
795.964545,1684.547110,9590.432981,248.853550
795.967077,1722.832272,9552.147819,133.998066
795.969608,1703.689691,9743.573627,210.568389
795.972140,1780.260014,9609.575562,191.425808
795.974672,1684.547110,9609.575562,133.998066
