#time,accel_x,accel_y,accel_z
805.469489,1703.689691,9590.432981,267.996131
805.472012,1799.402595,9609.575562,153.140646
805.474534,1607.976787,9686.145885,248.853550
805.477057,1703.689691,9628.718142,287.138712
805.479580,1703.689691,9590.432981,133.998066
805.482103,1646.261949,9762.716208,210.568389
805.484626,1665.404530,9686.145885,287.138712
805.487148,1741.974853,9609.575562,191.425808
805.489671,1741.974853,9647.860723,210.568389
805.492194,1741.974853,9609.575562,191.425808
805.494717,1684.547110,9609.575562,153.140646
805.497240,1665.404530,9590.432981,172.283227
805.499762,1684.547110,9686.145885,229.710970
805.502285,1722.832272,9590.432981,133.998066
805.504808,1703.689691,9724.431046,210.568389
805.507331,1646.261949,9628.718142,287.138712
805.509854,1684.547110,9609.575562,191.425808
805.512376,1665.404530,9628.718142,153.140646
805.514899,1703.689691,9647.860723,287.138712
805.517422,1780.260014,9552.147819,153.140646
805.519945,1665.404530,9628.718142,133.998066
805.522468,1665.404530,9647.860723,210.568389
805.524990,1684.547110,9590.432981,153.140646
805.527513,1684.547110,9647.860723,172.283227
805.530036,1703.689691,9667.003304,210.568389
805.532559,1665.404530,9628.718142,114.855485
805.535082,1684.547110,9609.575562,210.568389
805.537604,1665.404530,9590.432981,229.710970
805.540127,1627.119368,9571.290400,210.568389
805.542650,1684.547110,9647.860723,210.568389
805.545173,1684.547110,9590.432981,172.283227
805.547696,1665.404530,9590.432981,229.710970
805.550218,1703.689691,9571.290400,248.853550
805.552741,1665.404530,9590.432981,229.710970
805.555264,1665.404530,9628.718142,191.425808
805.557787,1837.687757,9552.147819,229.710970
805.560310,1684.547110,9628.718142,172.283227
805.562832,1665.404530,9647.860723,191.425808
805.565355,1780.260014,9590.432981,248.853550
805.567878,1741.974853,9609.575562,133.998066
805.570418,1665.404530,9647.860723,248.853550
805.572958,1741.974853,9609.575562,191.425808
805.575498,1684.547110,9628.718142,114.855485
805.578038,1646.261949,9628.718142,267.996131
805.580578,1722.832272,9628.718142,306.281293
805.583118,1741.974853,9647.860723,133.998066
805.585658,1684.547110,9609.575562,191.425808
805.588198,1761.117434,9590.432981,248.853550
805.590738,1684.547110,9609.575562,153.140646
805.593278,1646.261949,9705.288466,191.425808
805.595818,1703.689691,9628.718142,267.996131
805.598358,1741.974853,9533.005238,153.140646
805.600898,1665.404530,9609.575562,210.568389
805.603437,1684.547110,9705.288466,306.281293
805.605977,1646.261949,9571.290400,153.140646
805.608517,1665.404530,9628.718142,229.710970
805.611057,1722.832272,9647.860723,267.996131
805.613597,1761.117434,9647.860723,191.425808
805.616137,1665.404530,9628.718142,210.568389
805.618677,1722.832272,9686.145885,344.566454
805.621217,1684.547110,9609.575562,191.425808
805.623757,1607.976787,9590.432981,210.568389
805.626297,1722.832272,9686.145885,267.996131
805.628837,1684.547110,9609.575562,191.425808
805.631377,1646.261949,9686.145885,191.425808
805.633917,1741.974853,9667.003304,172.283227
805.636457,1703.689691,9533.005238,210.568389
805.638997,1627.119368,9667.003304,133.998066
805.641537,1703.689691,9647.860723,229.710970
805.644077,1722.832272,9590.432981,248.853550
805.646617,1741.974853,9609.575562,133.998066
805.649157,1665.404530,9628.718142,153.140646
805.651697,1646.261949,9705.288466,191.425808
805.654237,1665.404530,9571.290400,114.855485
805.656777,1684.547110,9628.718142,210.568389
805.659317,1646.261949,9647.860723,287.138712
805.661857,1722.832272,9571.290400,210.568389
805.664397,1646.261949,9686.145885,210.568389
805.666937,1646.261949,9628.718142,267.996131
805.669477,1799.402595,9609.575562,267.996131
805.672028,1665.404530,9628.718142,191.425808
805.674580,1665.404530,9724.431046,248.853550
805.677132,1780.260014,9552.147819,153.140646
805.679684,1741.974853,9647.860723,153.140646
805.682236,1607.976787,9705.288466,248.853550
805.684788,1799.402595,9552.147819,191.425808
805.687340,1741.974853,9647.860723,153.140646
805.689892,1588.834206,9647.860723,287.138712
805.692444,1761.117434,9590.432981,267.996131
805.694995,1722.832272,9628.718142,248.853550
805.697547,1665.404530,9724.431046,191.425808
805.700099,1761.117434,9628.718142,287.138712
805.702651,1780.260014,9552.147819,172.283227
805.705203,1569.691626,9667.003304,191.425808
805.707755,1741.974853,9647.860723,267.996131
805.710307,1780.260014,9609.575562,191.425808
805.712859,1646.261949,9705.288466,191.425808
805.715411,1722.832272,9647.860723,248.853550
805.717963,1780.260014,9647.860723,191.425808
805.720514,1665.404530,9628.718142,210.568389
805.723066,1684.547110,9628.718142,210.568389
805.725618,1780.260014,9552.147819,153.140646
805.728170,1646.261949,9686.145885,248.853550
805.730722,1684.547110,9647.860723,191.425808
805.733274,1761.117434,9552.147819,172.283227
805.735826,1741.974853,9609.575562,210.568389
805.738378,1703.689691,9686.145885,267.996131
805.740930,1665.404530,9552.147819,153.140646
805.743482,1665.404530,9571.290400,153.140646
805.746033,1646.261949,9724.431046,287.138712
805.748585,1665.404530,9590.432981,210.568389
805.751137,1569.691626,9628.718142,210.568389
805.753689,1607.976787,9686.145885,210.568389
805.756241,1741.974853,9609.575562,191.425808
805.758793,1741.974853,9552.147819,172.283227
805.761345,1646.261949,9686.145885,191.425808
805.763897,1646.261949,9609.575562,229.710970
805.766449,1780.260014,9590.432981,248.853550
805.769001,1665.404530,9628.718142,172.283227
805.771552,1665.404530,9609.575562,191.425808
805.774057,1684.547110,9590.432981,114.855485
805.776561,1665.404530,9628.718142,172.283227
805.779066,1722.832272,9590.432981,248.853550
805.781570,1741.974853,9609.575562,210.568389
805.784075,1684.547110,9628.718142,210.568389
805.786579,1665.404530,9628.718142,229.710970
805.789084,1780.260014,9609.575562,153.140646
805.791588,1684.547110,9590.432981,210.568389
805.794093,1569.691626,9686.145885,210.568389
805.796597,1741.974853,9590.432981,191.425808
805.799102,1684.547110,9590.432981,114.855485
805.801606,1665.404530,9628.718142,229.710970
805.804111,1741.974853,9590.432981,248.853550
805.806615,1665.404530,9628.718142,210.568389
805.809119,1646.261949,9667.003304,229.710970
805.811624,1722.832272,9647.860723,267.996131
805.814128,1722.832272,9533.005238,210.568389
805.816633,1607.976787,9667.003304,229.710970
805.819137,1741.974853,9705.288466,325.423874
805.821642,1780.260014,9533.005238,153.140646
805.824146,1665.404530,9686.145885,133.998066
805.826651,1627.119368,9647.860723,287.138712
805.829155,1741.974853,9552.147819,133.998066
805.831660,1607.976787,9628.718142,172.283227
805.834164,1703.689691,9628.718142,248.853550
805.836669,1665.404530,9590.432981,172.283227
805.839173,1684.547110,9628.718142,210.568389
805.841678,1703.689691,9724.431046,210.568389
805.844182,1741.974853,9647.860723,191.425808
805.846687,1646.261949,9609.575562,287.138712
805.849191,1761.117434,9667.003304,267.996131
805.851695,1780.260014,9609.575562,191.425808
805.854200,1703.689691,9724.431046,172.283227
805.856704,1646.261949,9609.575562,229.710970
805.859209,1684.547110,9552.147819,153.140646
805.861713,1780.260014,9590.432981,114.855485
805.864218,1665.404530,9705.288466,172.283227
805.866722,1607.976787,9628.718142,229.710970
805.869227,1684.547110,9609.575562,133.998066
805.871731,1684.547110,9647.860723,191.425808
805.874256,1646.261949,9647.860723,267.996131
805.876781,1684.547110,9686.145885,210.568389
805.879305,1665.404530,9590.432981,153.140646
805.881830,1646.261949,9628.718142,267.996131
805.884355,1741.974853,9590.432981,191.425808
805.886879,1684.547110,9667.003304,133.998066
805.889404,1665.404530,9647.860723,248.853550
805.891929,1684.547110,9552.147819,191.425808
805.894453,1761.117434,9647.860723,133.998066
805.896978,1665.404530,9628.718142,229.710970
805.899503,1684.547110,9609.575562,248.853550
805.902028,1665.404530,9628.718142,172.283227
805.904552,1607.976787,9724.431046,248.853550
805.907077,1741.974853,9647.860723,153.140646
805.909602,1665.404530,9609.575562,210.568389
805.912126,1665.404530,9647.860723,287.138712
805.914651,1741.974853,9609.575562,210.568389
805.917176,1741.974853,9590.432981,133.998066
805.919700,1665.404530,9724.431046,267.996131
805.922225,1818.545176,9590.432981,325.423874
805.924750,1684.547110,9609.575562,133.998066
805.927274,1646.261949,9762.716208,191.425808
805.929799,1684.547110,9628.718142,191.425808
805.932324,1780.260014,9590.432981,133.998066
805.934849,1646.261949,9647.860723,210.568389
805.937373,1722.832272,9590.432981,267.996131
805.939898,1741.974853,9552.147819,153.140646
805.942423,1588.834206,9743.573627,191.425808
805.944947,1703.689691,9628.718142,267.996131
805.947472,1722.832272,9533.005238,191.425808
805.949997,1646.261949,9647.860723,229.710970
805.952521,1684.547110,9667.003304,191.425808
805.955046,1799.402595,9609.575562,153.140646
805.957571,1703.689691,9667.003304,210.568389
805.960095,1684.547110,9609.575562,191.425808
805.962620,1741.974853,9647.860723,210.568389
805.965145,1627.119368,9724.431046,153.140646
