#time,accel_x,accel_y,accel_z
792.321155,1684.547110,9667.003304,248.853550
792.323705,1627.119368,9705.288466,153.140646
792.326254,1627.119368,9628.718142,153.140646
792.328804,1627.119368,9647.860723,229.710970
792.331353,1665.404530,9628.718142,95.712904
792.333903,1741.974853,9647.860723,153.140646
792.336452,1703.689691,9686.145885,191.425808
792.339002,1646.261949,9686.145885,133.998066
792.341551,1665.404530,9628.718142,153.140646
792.344098,1684.547110,9609.575562,191.425808
792.346644,1741.974853,9609.575562,210.568389
792.349191,1741.974853,9609.575562,153.140646
792.351737,1646.261949,9647.860723,287.138712
792.354284,1684.547110,9590.432981,229.710970
792.356831,1741.974853,9667.003304,191.425808
792.359377,1684.547110,9609.575562,191.425808
792.361924,1741.974853,9647.860723,248.853550
792.364470,1741.974853,9628.718142,248.853550
792.367017,1780.260014,9609.575562,191.425808
792.369563,1722.832272,9628.718142,267.996131
792.372110,1741.974853,9609.575562,133.998066
792.374656,1780.260014,9609.575562,191.425808
792.377203,1780.260014,9647.860723,248.853550
792.379749,1684.547110,9609.575562,133.998066
792.382296,1684.547110,9686.145885,191.425808
792.384842,1780.260014,9628.718142,267.996131
792.387389,1684.547110,9609.575562,172.283227
792.389936,1741.974853,9647.860723,248.853550
792.392482,1741.974853,9647.860723,267.996131
792.395029,1761.117434,9609.575562,172.283227
792.397575,1703.689691,9628.718142,267.996131
792.400122,1569.691626,9609.575562,287.138712
792.402668,1684.547110,9590.432981,229.710970
792.405215,1665.404530,9590.432981,210.568389
792.407761,1741.974853,9647.860723,191.425808
792.410308,1722.832272,9571.290400,133.998066
792.412854,1780.260014,9647.860723,172.283227
792.415401,1627.119368,9647.860723,306.281293
792.417947,1684.547110,9628.718142,153.140646
792.420494,1665.404530,9686.145885,172.283227
792.423041,1703.689691,9628.718142,267.996131
792.425587,1741.974853,9667.003304,172.283227
792.428134,1550.549045,9590.432981,95.712904
792.430680,1703.689691,9686.145885,267.996131
792.433227,1722.832272,9647.860723,153.140646
792.435773,1665.404530,9647.860723,133.998066
792.438320,1646.261949,9647.860723,267.996131
792.440866,1646.261949,9628.718142,229.710970
792.443413,1665.404530,9647.860723,133.998066
792.445957,1646.261949,9705.288466,267.996131
792.448502,1741.974853,9647.860723,153.140646
792.451047,1684.547110,9647.860723,153.140646
792.453592,1665.404530,9609.575562,210.568389
792.456136,1684.547110,9590.432981,229.710970
792.458681,1684.547110,9590.432981,191.425808
792.461226,1741.974853,9647.860723,172.283227
792.463770,1646.261949,9647.860723,287.138712
792.466315,1646.261949,9686.145885,153.140646
792.468860,1684.547110,9590.432981,153.140646
792.471404,1703.689691,9590.432981,267.996131
792.473949,1665.404530,9590.432981,172.283227
