#time,accel_x,accel_y,accel_z
39.226983,1646.261949,9609.575562,-76.570323
39.229532,1684.547110,9647.860723,133.998066
39.232081,1684.547110,9552.147819,133.998066
39.234630,1703.689691,9590.432981,57.427742
39.237179,1684.547110,9686.145885,153.140646
39.239729,1684.547110,9667.003304,133.998066
39.242278,1646.261949,9647.860723,38.285162
39.244827,1703.689691,9609.575562,133.998066
39.247376,1780.260014,9647.860723,133.998066
39.249925,1703.689691,9628.718142,0.000000
39.252474,1722.832272,9609.575562,0.000000
39.255023,1741.974853,9667.003304,172.283227
39.257573,1799.402595,9609.575562,133.998066
39.260122,1741.974853,9571.290400,19.142581
39.262671,1646.261949,9705.288466,133.998066
39.265220,1761.117434,9609.575562,133.998066
39.267769,1818.545176,9628.718142,133.998066
39.270318,1607.976787,9628.718142,95.712904
39.272868,1722.832272,9647.860723,267.996131
39.275417,1703.689691,9590.432981,19.142581
39.277966,1722.832272,9647.860723,133.998066
39.280515,1799.402595,9552.147819,191.425808
39.283064,1722.832272,9628.718142,57.427742
39.285613,1703.689691,9628.718142,76.570323
39.288162,1780.260014,9590.432981,191.425808
39.290712,1761.117434,9590.432981,19.142581
39.293261,1741.974853,9647.860723,76.570323
39.295810,1780.260014,9647.860723,153.140646
39.298359,1722.832272,9590.432981,57.427742
39.300908,1741.974853,9667.003304,133.998066
39.303457,1761.117434,9667.003304,210.568389
39.306006,1818.545176,9590.432981,19.142581
39.308556,1722.832272,9590.432981,76.570323
39.311105,1703.689691,9628.718142,76.570323
39.313654,1741.974853,9705.288466,114.855485
39.316203,1741.974853,9609.575562,133.998066
39.318753,1741.974853,9686.145885,229.710970
39.321304,1722.832272,9686.145885,76.570323
39.323854,1703.689691,9628.718142,76.570323
39.326405,1741.974853,9552.147819,191.425808
39.328955,1780.260014,9647.860723,133.998066
39.331505,1684.547110,9647.860723,133.998066
39.334056,1722.832272,9667.003304,172.283227
39.336606,1818.545176,9590.432981,76.570323
39.339157,1684.547110,9686.145885,95.712904
39.341707,1627.119368,9628.718142,114.855485
39.344257,1722.832272,9590.432981,57.427742
39.346808,1646.261949,9686.145885,133.998066
39.349358,1780.260014,9647.860723,133.998066
39.351909,1741.974853,9667.003304,133.998066
39.354459,1665.404530,9590.432981,153.140646
39.357009,1741.974853,9724.431046,133.998066
39.359560,1684.547110,9686.145885,76.570323
39.362110,1684.547110,9609.575562,76.570323
39.364661,1722.832272,9590.432981,76.570323
39.367211,1761.117434,9628.718142,133.998066
39.369761,1722.832272,9590.432981,57.427742
39.372312,1722.832272,9628.718142,76.570323
39.374862,1741.974853,9609.575562,133.998066
39.377413,1722.832272,9628.718142,76.570323
39.379963,1703.689691,9609.575562,76.570323
39.382513,1741.974853,9609.575562,133.998066
39.385064,1607.976787,9667.003304,95.712904
39.387614,1684.547110,9647.860723,76.570323
39.390165,1761.117434,9667.003304,210.568389
39.392715,1646.261949,9647.860723,0.000000
39.395265,1780.260014,9647.860723,76.570323
39.397816,1741.974853,9609.575562,172.283227
39.400366,1761.117434,9628.718142,76.570323
39.402917,1722.832272,9686.145885,76.570323
39.405467,1741.974853,9647.860723,153.140646
39.408017,1627.119368,9628.718142,114.855485
39.410568,1741.974853,9686.145885,95.712904
39.413118,1780.260014,9609.575562,95.712904
39.415669,1722.832272,9628.718142,57.427742
39.418219,1761.117434,9552.147819,133.998066
