#time,accel_x,accel_y,accel_z
825.189938,1684.547110,9628.718142,172.283227
825.192444,1665.404530,9667.003304,248.853550
825.194951,1665.404530,9628.718142,229.710970
825.197457,1741.974853,9647.860723,172.283227
825.199964,1607.976787,9647.860723,114.855485
825.202470,1684.547110,9628.718142,267.996131
825.204991,1646.261949,9571.290400,153.140646
825.207512,1665.404530,9628.718142,172.283227
825.210032,1646.261949,9628.718142,229.710970
825.212553,1741.974853,9647.860723,248.853550
825.215074,1665.404530,9590.432981,191.425808
825.217595,1607.976787,9667.003304,248.853550
825.220115,1703.689691,9647.860723,248.853550
825.222636,1761.117434,9647.860723,153.140646
825.225157,1646.261949,9686.145885,191.425808
825.227677,1665.404530,9609.575562,287.138712
825.230198,1741.974853,9533.005238,248.853550
825.232719,1569.691626,9628.718142,229.710970
825.235239,1722.832272,9647.860723,248.853550
825.237760,1722.832272,9590.432981,267.996131
825.240281,1665.404530,9628.718142,153.140646
825.242801,1818.545176,9571.290400,267.996131
825.245322,1780.260014,9609.575562,191.425808
825.247843,1665.404530,9667.003304,248.853550
825.250363,1684.547110,9609.575562,229.710970
825.252884,1684.547110,9609.575562,191.425808
825.255405,1665.404530,9590.432981,172.283227
825.257925,1684.547110,9571.290400,229.710970
825.260446,1818.545176,9571.290400,248.853550
825.262967,1627.119368,9686.145885,210.568389
825.265487,1703.689691,9647.860723,287.138712
825.268008,1646.261949,9686.145885,248.853550
825.270529,1684.547110,9667.003304,133.998066
825.273050,1684.547110,9628.718142,229.710970
825.275570,1703.689691,9724.431046,153.140646
825.278091,1665.404530,9628.718142,210.568389
825.280612,1684.547110,9686.145885,229.710970
825.283132,1684.547110,9571.290400,229.710970
825.285653,1684.547110,9647.860723,153.140646
825.288174,1627.119368,9647.860723,325.423874
825.290694,1684.547110,9628.718142,172.283227
825.293215,1665.404530,9590.432981,114.855485
825.295736,1741.974853,9667.003304,210.568389
825.298256,1646.261949,9647.860723,229.710970
825.300777,1722.832272,9647.860723,153.140646
825.303298,1627.119368,9628.718142,210.568389
825.305830,1684.547110,9647.860723,248.853550
825.308362,1684.547110,9590.432981,191.425808
825.310894,1607.976787,9628.718142,210.568389
825.313426,1646.261949,9647.860723,287.138712
825.315958,1646.261949,9590.432981,210.568389
825.318490,1684.547110,9647.860723,248.853550
825.321023,1646.261949,9686.145885,191.425808
825.323555,1703.689691,9628.718142,267.996131
825.326087,1684.547110,9609.575562,153.140646
825.328619,1684.547110,9609.575562,191.425808
825.331151,1741.974853,9628.718142,191.425808
825.333683,1684.547110,9647.860723,191.425808
825.336215,1665.404530,9609.575562,210.568389
825.338748,1741.974853,9628.718142,248.853550
825.341280,1722.832272,9590.432981,191.425808
825.343812,1646.261949,9686.145885,191.425808
825.346344,1684.547110,9628.718142,229.710970
825.348876,1684.547110,9571.290400,114.855485
825.351408,1703.689691,9667.003304,172.283227
825.353940,1741.974853,9628.718142,248.853550
825.356473,1761.117434,9628.718142,248.853550
825.359005,1607.976787,9628.718142,191.425808
825.361537,1646.261949,9609.575562,287.138712
825.364069,1703.689691,9552.147819,191.425808
825.366601,1627.119368,9609.575562,210.568389
825.369133,1741.974853,9647.860723,267.996131
825.371665,1684.547110,9667.003304,267.996131
825.374197,1684.547110,9647.860723,191.425808
825.376730,1703.689691,9552.147819,229.710970
825.379262,1741.974853,9647.860723,248.853550
825.381794,1684.547110,9628.718142,172.283227
825.384326,1741.974853,9667.003304,248.853550
825.386858,1684.547110,9667.003304,267.996131
825.389390,1607.976787,9647.860723,210.568389
825.391922,1703.689691,9647.860723,287.138712
825.394455,1684.547110,9590.432981,210.568389
825.396987,1722.832272,9667.003304,172.283227
825.399519,1703.689691,9628.718142,248.853550
825.402051,1684.547110,9647.860723,191.425808
825.404583,1741.974853,9609.575562,191.425808
825.407123,1627.119368,9552.147819,229.710970
825.409663,1684.547110,9667.003304,248.853550
825.412202,1665.404530,9590.432981,153.140646
825.414742,1588.834206,9686.145885,191.425808
825.417282,1665.404530,9571.290400,229.710970
825.419822,1665.404530,9628.718142,172.283227
825.422361,1627.119368,9609.575562,210.568389
825.424901,1703.689691,9647.860723,229.710970
825.427441,1684.547110,9552.147819,191.425808
825.429981,1684.547110,9590.432981,229.710970
825.432520,1703.689691,9590.432981,248.853550
825.435060,1684.547110,9647.860723,191.425808
825.437600,1665.404530,9590.432981,114.855485
825.440140,1684.547110,9686.145885,287.138712
825.442679,1722.832272,9647.860723,153.140646
825.445219,1780.260014,9628.718142,248.853550
825.447759,1684.547110,9590.432981,210.568389
825.450299,1665.404530,9571.290400,153.140646
825.452838,1684.547110,9590.432981,153.140646
825.455378,1646.261949,9686.145885,191.425808
825.457918,1741.974853,9647.860723,248.853550
825.460458,1741.974853,9628.718142,248.853550
825.462997,1569.691626,9628.718142,153.140646
825.465537,1780.260014,9686.145885,287.138712
825.468077,1741.974853,9590.432981,248.853550
825.470617,1665.404530,9628.718142,153.140646
825.473156,1780.260014,9552.147819,191.425808
825.475696,1741.974853,9609.575562,248.853550
825.478236,1703.689691,9628.718142,248.853550
825.480776,1741.974853,9686.145885,306.281293
825.483315,1665.404530,9628.718142,229.710970
825.485855,1569.691626,9628.718142,114.855485
825.488395,1646.261949,9667.003304,287.138712
825.490935,1684.547110,9571.290400,153.140646
825.493474,1607.976787,9628.718142,210.568389
825.496014,1646.261949,9609.575562,325.423874
825.498554,1646.261949,9647.860723,287.138712
825.501094,1665.404530,9705.288466,172.283227
825.503633,1703.689691,9705.288466,267.996131
825.506173,1780.260014,9609.575562,248.853550
825.508662,1684.547110,9628.718142,133.998066
825.511151,1665.404530,9609.575562,191.425808
825.513639,1684.547110,9647.860723,191.425808
825.516128,1665.404530,9590.432981,172.283227
825.518617,1684.547110,9647.860723,191.425808
825.521105,1722.832272,9647.860723,153.140646
825.523594,1665.404530,9609.575562,172.283227
825.526083,1627.119368,9647.860723,229.710970
825.528572,1665.404530,9667.003304,229.710970
825.531060,1703.689691,9628.718142,76.570323
825.533549,1665.404530,9705.288466,229.710970
825.536038,1703.689691,9609.575562,267.996131
