#time,accel_x,accel_y,accel_z
667.192152,1703.689691,9628.718142,248.853550
667.194680,1684.547110,9667.003304,248.853550
667.197208,1684.547110,9647.860723,191.425808
667.199737,1665.404530,9628.718142,210.568389
667.202265,1722.832272,9705.288466,191.425808
667.204793,1703.689691,9667.003304,267.996131
667.207321,1684.547110,9590.432981,191.425808
667.209849,1684.547110,9686.145885,153.140646
667.212377,1684.547110,9705.288466,229.710970
667.214911,1722.832272,9609.575562,248.853550
667.217446,1646.261949,9705.288466,248.853550
667.219980,1703.689691,9628.718142,267.996131
667.222514,1646.261949,9590.432981,172.283227
667.225048,1780.260014,9647.860723,172.283227
667.227582,1741.974853,9647.860723,153.140646
667.230116,1684.547110,9647.860723,153.140646
667.232650,1684.547110,9686.145885,229.710970
667.235184,1684.547110,9628.718142,191.425808
667.237719,1665.404530,9628.718142,210.568389
667.240253,1646.261949,9686.145885,191.425808
667.242787,1627.119368,9705.288466,191.425808
667.245321,1627.119368,9628.718142,153.140646
667.247855,1722.832272,9705.288466,210.568389
667.250389,1684.547110,9724.431046,248.853550
667.252923,1684.547110,9628.718142,229.710970
667.255457,1741.974853,9590.432981,191.425808
667.257992,1665.404530,9628.718142,229.710970
667.260526,1741.974853,9647.860723,248.853550
667.263060,1761.117434,9590.432981,210.568389
667.265594,1607.976787,9743.573627,306.281293
667.268128,1741.974853,9609.575562,248.853550
667.270662,1799.402595,9552.147819,248.853550
667.273196,1665.404530,9667.003304,229.710970
667.275730,1741.974853,9609.575562,248.853550
667.278264,1761.117434,9628.718142,133.998066
667.280799,1703.689691,9628.718142,248.853550
667.283333,1646.261949,9686.145885,248.853550
667.285867,1703.689691,9686.145885,191.425808
667.288401,1627.119368,9590.432981,229.710970
667.290935,1627.119368,9647.860723,287.138712
667.293469,1741.974853,9609.575562,153.140646
667.296003,1684.547110,9628.718142,210.568389
667.298537,1741.974853,9647.860723,210.568389
667.301072,1761.117434,9609.575562,153.140646
667.303606,1646.261949,9609.575562,287.138712
667.306140,1684.547110,9609.575562,248.853550
667.308674,1722.832272,9609.575562,191.425808
667.311208,1627.119368,9686.145885,210.568389
667.313742,1703.689691,9686.145885,267.996131
667.316280,1722.832272,9609.575562,153.140646
667.318818,1627.119368,9590.432981,287.138712
667.321356,1646.261949,9686.145885,267.996131
667.323894,1722.832272,9667.003304,172.283227
667.326432,1684.547110,9686.145885,172.283227
667.328970,1761.117434,9628.718142,267.996131
667.331508,1722.832272,9667.003304,210.568389
667.334046,1646.261949,9705.288466,248.853550
667.336584,1703.689691,9628.718142,325.423874
667.339122,1722.832272,9609.575562,248.853550
667.341660,1627.119368,9686.145885,287.138712
667.344198,1722.832272,9628.718142,325.423874
667.346736,1761.117434,9609.575562,191.425808
667.349274,1722.832272,9667.003304,325.423874
667.351812,1684.547110,9667.003304,248.853550
667.354350,1722.832272,9609.575562,191.425808
667.356887,1607.976787,9705.288466,210.568389
667.359425,1684.547110,9590.432981,172.283227
667.361963,1741.974853,9609.575562,210.568389
667.364501,1627.119368,9667.003304,229.710970
667.367039,1761.117434,9628.718142,191.425808
667.369577,1741.974853,9667.003304,248.853550
667.372115,1684.547110,9609.575562,172.283227
667.374653,1684.547110,9705.288466,210.568389
667.377191,1703.689691,9552.147819,210.568389
667.379729,1627.119368,9647.860723,229.710970
667.382267,1703.689691,9724.431046,325.423874
667.384805,1703.689691,9609.575562,248.853550
667.387343,1646.261949,9667.003304,229.710970
667.389881,1780.260014,9609.575562,306.281293
667.392419,1741.974853,9667.003304,210.568389
667.394957,1607.976787,9628.718142,210.568389
667.397495,1627.119368,9647.860723,229.710970
667.400033,1741.974853,9609.575562,248.853550
667.402571,1722.832272,9628.718142,248.853550
667.405109,1741.974853,9609.575562,172.283227
667.407647,1703.689691,9590.432981,267.996131
667.410185,1627.119368,9590.432981,153.140646
667.412722,1684.547110,9609.575562,114.855485
667.415260,1665.404530,9686.145885,229.710970
667.417802,1684.547110,9590.432981,191.425808
667.420344,1703.689691,9647.860723,229.710970
667.422885,1703.689691,9590.432981,267.996131
667.425427,1684.547110,9667.003304,191.425808
667.427968,1780.260014,9647.860723,248.853550
667.430510,1646.261949,9609.575562,287.138712
667.433052,1684.547110,9628.718142,210.568389
667.435593,1646.261949,9647.860723,210.568389
667.438135,1627.119368,9647.860723,287.138712
667.440676,1684.547110,9647.860723,133.998066
667.443218,1722.832272,9686.145885,191.425808
667.445760,1646.261949,9724.431046,229.710970
667.448301,1665.404530,9590.432981,210.568389
667.450843,1665.404530,9628.718142,210.568389
667.453384,1665.404530,9667.003304,248.853550
667.455926,1703.689691,9667.003304,172.283227
667.458468,1722.832272,9628.718142,267.996131
667.461009,1665.404530,9628.718142,114.855485
667.463551,1703.689691,9628.718142,306.281293
667.466092,1741.974853,9609.575562,172.283227
667.468634,1646.261949,9647.860723,229.710970
667.471176,1722.832272,9667.003304,248.853550
667.473717,1722.832272,9628.718142,248.853550
667.476259,1665.404530,9667.003304,248.853550
667.478800,1703.689691,9647.860723,229.710970
667.481342,1665.404530,9590.432981,153.140646
667.483884,1627.119368,9686.145885,210.568389
667.486425,1646.261949,9628.718142,287.138712
667.488967,1741.974853,9609.575562,133.998066
667.491508,1665.404530,9667.003304,267.996131
667.494050,1780.260014,9628.718142,267.996131
667.496592,1703.689691,9590.432981,248.853550
667.499133,1703.689691,9647.860723,229.710970
667.501675,1722.832272,9590.432981,248.853550
667.504216,1741.974853,9609.575562,153.140646
667.506758,1703.689691,9686.145885,267.996131
667.509300,1703.689691,9686.145885,267.996131
667.511841,1818.545176,9628.718142,248.853550
667.514383,1665.404530,9667.003304,191.425808
667.516924,1703.689691,9628.718142,267.996131
667.519468,1684.547110,9609.575562,248.853550
667.522012,1684.547110,9686.145885,229.710970
667.524556,1741.974853,9609.575562,191.425808
667.527099,1741.974853,9552.147819,153.140646
667.529643,1722.832272,9628.718142,325.423874
667.532187,1741.974853,9667.003304,191.425808
667.534731,1665.404530,9628.718142,210.568389
667.537274,1703.689691,9533.005238,248.853550
667.539818,1703.689691,9667.003304,229.710970
667.542362,1684.547110,9609.575562,248.853550
667.544906,1607.976787,9686.145885,248.853550
667.547449,1703.689691,9628.718142,267.996131
667.549993,1684.547110,9628.718142,191.425808
667.552537,1665.404530,9628.718142,229.710970
667.555081,1684.547110,9628.718142,248.853550
667.557624,1684.547110,9609.575562,248.853550
667.560168,1627.119368,9667.003304,229.710970
667.562712,1665.404530,9628.718142,287.138712
667.565256,1684.547110,9628.718142,191.425808
667.567799,1703.689691,9590.432981,267.996131
667.570343,1684.547110,9552.147819,267.996131
667.572887,1665.404530,9628.718142,210.568389
667.575430,1607.976787,9590.432981,287.138712
667.577974,1646.261949,9705.288466,191.425808
667.580518,1646.261949,9667.003304,344.566454
667.583062,1665.404530,9590.432981,229.710970
667.585605,1665.404530,9628.718142,210.568389
667.588149,1703.689691,9686.145885,267.996131
667.590693,1665.404530,9628.718142,248.853550
667.593237,1665.404530,9686.145885,210.568389
667.595780,1646.261949,9686.145885,248.853550
667.598324,1703.689691,9513.862658,248.853550
667.600868,1684.547110,9667.003304,210.568389
667.603412,1703.689691,9590.432981,248.853550
667.605955,1665.404530,9628.718142,287.138712
667.608499,1665.404530,9628.718142,172.283227
667.611043,1703.689691,9686.145885,248.853550
667.613587,1646.261949,9609.575562,287.138712
667.616130,1722.832272,9667.003304,172.283227
667.618674,1646.261949,9628.718142,229.710970
667.621164,1684.547110,9647.860723,248.853550
667.623654,1684.547110,9628.718142,172.283227
667.626144,1646.261949,9667.003304,344.566454
667.628633,1741.974853,9609.575562,248.853550
667.631123,1722.832272,9647.860723,133.998066
667.633613,1646.261949,9590.432981,153.140646
667.636103,1684.547110,9590.432981,229.710970
667.638593,1780.260014,9590.432981,248.853550
667.641083,1607.976787,9628.718142,172.283227
667.643572,1741.974853,9686.145885,287.138712
667.646062,1722.832272,9552.147819,191.425808
667.648552,1703.689691,9628.718142,325.423874
667.651042,1741.974853,9590.432981,306.281293
667.653532,1741.974853,9647.860723,191.425808
667.656021,1627.119368,9647.860723,287.138712
667.658511,1703.689691,9724.431046,229.710970
667.661001,1741.974853,9609.575562,191.425808
667.663491,1684.547110,9705.288466,287.138712
667.665981,1703.689691,9628.718142,267.996131
667.668471,1741.974853,9628.718142,287.138712
667.670960,1646.261949,9647.860723,287.138712
667.673450,1703.689691,9628.718142,248.853550
667.675940,1741.974853,9609.575562,191.425808
667.678430,1627.119368,9647.860723,287.138712
667.680920,1780.260014,9686.145885,267.996131
667.683410,1722.832272,9590.432981,191.425808
667.685899,1665.404530,9647.860723,191.425808
667.688389,1684.547110,9647.860723,363.709035
667.690879,1722.832272,9590.432981,191.425808
667.693369,1684.547110,9667.003304,248.853550
667.695859,1665.404530,9628.718142,210.568389
