#time,accel_x,accel_y,accel_z
686.914700,1818.545176,9609.575562,267.996131
686.917257,1703.689691,9628.718142,248.853550
686.919814,1665.404530,9590.432981,191.425808
686.922371,1761.117434,9628.718142,248.853550
686.924928,1703.689691,9590.432981,325.423874
686.927484,1627.119368,9628.718142,172.283227
686.930041,1703.689691,9590.432981,325.423874
686.932598,1741.974853,9552.147819,191.425808
686.935155,1627.119368,9609.575562,172.283227
686.937712,1703.689691,9628.718142,267.996131
686.940269,1665.404530,9647.860723,248.853550
686.942825,1665.404530,9628.718142,191.425808
686.945382,1627.119368,9647.860723,287.138712
686.947939,1722.832272,9686.145885,267.996131
686.950496,1665.404530,9686.145885,172.283227
686.953053,1646.261949,9686.145885,287.138712
686.955609,1684.547110,9647.860723,248.853550
686.958166,1684.547110,9609.575562,153.140646
686.960723,1646.261949,9590.432981,267.996131
686.963280,1703.689691,9628.718142,267.996131
686.965837,1646.261949,9628.718142,153.140646
686.968393,1703.689691,9590.432981,267.996131
686.970950,1741.974853,9609.575562,248.853550
686.973507,1627.119368,9628.718142,114.855485
686.976064,1646.261949,9628.718142,287.138712
686.978621,1684.547110,9647.860723,267.996131
686.981177,1665.404530,9686.145885,191.425808
686.983734,1646.261949,9667.003304,287.138712
686.986291,1665.404530,9705.288466,210.568389
686.988848,1665.404530,9590.432981,172.283227
686.991405,1741.974853,9647.860723,191.425808
686.993961,1607.976787,9667.003304,248.853550
686.996518,1741.974853,9609.575562,191.425808
686.999075,1646.261949,9609.575562,229.710970
687.001632,1607.976787,9628.718142,210.568389
687.004189,1741.974853,9609.575562,191.425808
687.006745,1722.832272,9628.718142,267.996131
687.009302,1627.119368,9590.432981,191.425808
687.011859,1741.974853,9647.860723,191.425808
687.014416,1741.974853,9609.575562,248.853550
687.016973,1627.119368,9686.145885,248.853550
687.019529,1684.547110,9609.575562,191.425808
687.022086,1741.974853,9647.860723,191.425808
687.024643,1741.974853,9609.575562,248.853550
687.027200,1741.974853,9628.718142,229.710970
687.029757,1722.832272,9590.432981,325.423874
687.032313,1627.119368,9667.003304,287.138712
687.034870,1722.832272,9667.003304,229.710970
687.037426,1741.974853,9609.575562,153.140646
687.039981,1646.261949,9801.001370,248.853550
687.042536,1780.260014,9609.575562,248.853550
687.045092,1761.117434,9647.860723,248.853550
687.047647,1665.404530,9743.573627,267.996131
687.050203,1684.547110,9609.575562,191.425808
687.052758,1703.689691,9590.432981,267.996131
687.055313,1646.261949,9647.860723,229.710970
687.057869,1761.117434,9609.575562,248.853550
687.060424,1722.832272,9628.718142,267.996131
687.062979,1665.404530,9609.575562,229.710970
687.065535,1761.117434,9647.860723,248.853550
687.068090,1741.974853,9647.860723,248.853550
687.070646,1627.119368,9762.716208,172.283227
687.073201,1703.689691,9628.718142,306.281293
687.075756,1665.404530,9609.575562,210.568389
687.078312,1627.119368,9686.145885,248.853550
687.080867,1741.974853,9686.145885,267.996131
687.083423,1684.547110,9590.432981,191.425808
687.085978,1569.691626,9628.718142,210.568389
687.088533,1703.689691,9628.718142,267.996131
687.091089,1818.545176,9628.718142,248.853550
687.093644,1569.691626,9647.860723,191.425808
687.096200,1703.689691,9628.718142,267.996131
687.098755,1722.832272,9628.718142,325.423874
687.101310,1531.406464,9705.288466,229.710970
687.103866,1646.261949,9609.575562,287.138712
687.106421,1569.691626,9686.145885,287.138712
687.108977,1684.547110,9647.860723,248.853550
687.111532,1722.832272,9686.145885,325.423874
687.114087,1703.689691,9628.718142,248.853550
687.116643,1703.689691,9628.718142,153.140646
687.119198,1627.119368,9590.432981,210.568389
687.121754,1722.832272,9628.718142,267.996131
687.124309,1665.404530,9590.432981,229.710970
687.126864,1665.404530,9628.718142,210.568389
687.129420,1722.832272,9609.575562,248.853550
687.131975,1741.974853,9667.003304,153.140646
687.134531,1665.404530,9667.003304,306.281293
687.137086,1684.547110,9609.575562,210.568389
687.139640,1684.547110,9705.288466,210.568389
687.142193,1646.261949,9647.860723,267.996131
687.144746,1627.119368,9590.432981,229.710970
687.147300,1722.832272,9590.432981,267.996131
687.149853,1646.261949,9686.145885,267.996131
687.152407,1665.404530,9590.432981,229.710970
687.154960,1761.117434,9628.718142,267.996131
687.157514,1684.547110,9628.718142,229.710970
687.160067,1646.261949,9590.432981,287.138712
687.162621,1741.974853,9609.575562,248.853550
687.165174,1780.260014,9647.860723,248.853550
687.167728,1684.547110,9590.432981,153.140646
687.170281,1722.832272,9590.432981,267.996131
687.172835,1761.117434,9552.147819,191.425808
687.175388,1646.261949,9724.431046,229.710970
687.177942,1780.260014,9647.860723,267.996131
687.180495,1741.974853,9609.575562,248.853550
687.183049,1607.976787,9590.432981,210.568389
687.185602,1761.117434,9590.432981,306.281293
687.188156,1684.547110,9647.860723,191.425808
687.190709,1684.547110,9686.145885,191.425808
687.193262,1799.402595,9647.860723,267.996131
687.195816,1761.117434,9552.147819,210.568389
687.198369,1607.976787,9628.718142,229.710970
687.200923,1703.689691,9628.718142,267.996131
687.203476,1818.545176,9724.431046,344.566454
687.206030,1607.976787,9628.718142,210.568389
687.208583,1780.260014,9628.718142,325.423874
687.211137,1761.117434,9590.432981,267.996131
687.213690,1646.261949,9647.860723,229.710970
687.216244,1703.689691,9628.718142,267.996131
687.218797,1722.832272,9686.145885,325.423874
687.221351,1646.261949,9686.145885,191.425808
687.223904,1703.689691,9590.432981,325.423874
687.226458,1722.832272,9609.575562,191.425808
687.229011,1665.404530,9628.718142,229.710970
687.231565,1703.689691,9628.718142,267.996131
687.234118,1780.260014,9609.575562,248.853550
687.236672,1607.976787,9628.718142,210.568389
687.239225,1703.689691,9628.718142,267.996131
687.241778,1722.832272,9609.575562,191.425808
687.244331,1569.691626,9628.718142,153.140646
687.246883,1703.689691,9705.288466,267.996131
687.249436,1741.974853,9609.575562,153.140646
687.251989,1627.119368,9686.145885,153.140646
687.254541,1684.547110,9609.575562,248.853550
687.257094,1722.832272,9628.718142,229.710970
687.259647,1665.404530,9667.003304,210.568389
687.262200,1684.547110,9647.860723,248.853550
687.264752,1722.832272,9628.718142,306.281293
687.267305,1646.261949,9686.145885,172.283227
687.269858,1703.689691,9705.288466,191.425808
687.272411,1646.261949,9667.003304,344.566454
687.274963,1761.117434,9647.860723,248.853550
687.277516,1703.689691,9686.145885,248.853550
687.280069,1684.547110,9628.718142,248.853550
687.282622,1684.547110,9647.860723,153.140646
687.285174,1646.261949,9647.860723,287.138712
687.287727,1741.974853,9667.003304,210.568389
687.290280,1627.119368,9628.718142,172.283227
687.292833,1646.261949,9609.575562,229.710970
687.295385,1665.404530,9667.003304,191.425808
687.297938,1684.547110,9590.432981,248.853550
687.300491,1646.261949,9647.860723,229.710970
687.303044,1607.976787,9628.718142,210.568389
687.305596,1665.404530,9590.432981,210.568389
687.308149,1741.974853,9647.860723,191.425808
687.310702,1684.547110,9647.860723,191.425808
687.313255,1703.689691,9590.432981,248.853550
687.315807,1684.547110,9647.860723,248.853550
687.318360,1646.261949,9628.718142,248.853550
687.320913,1703.689691,9724.431046,287.138712
687.323465,1722.832272,9647.860723,191.425808
687.326018,1665.404530,9628.718142,229.710970
687.328571,1722.832272,9628.718142,248.853550
687.331124,1665.404530,9590.432981,229.710970
687.333676,1665.404530,9628.718142,210.568389
687.336229,1799.402595,9590.432981,248.853550
687.338782,1761.117434,9552.147819,248.853550
687.341335,1627.119368,9590.432981,210.568389
687.343886,1741.974853,9686.145885,306.281293
687.346437,1684.547110,9552.147819,248.853550
687.348988,1627.119368,9647.860723,325.423874
