#time,accel_x,accel_y,accel_z
690.200232,1684.547110,9686.145885,306.281293
690.202778,1684.547110,9647.860723,191.425808
690.205325,1799.402595,9609.575562,191.425808
690.207871,1703.689691,9667.003304,229.710970
690.210418,1646.261949,9647.860723,287.138712
690.212965,1722.832272,9647.860723,248.853550
690.215511,1627.119368,9628.718142,210.568389
690.218058,1684.547110,9705.288466,287.138712
690.220604,1684.547110,9647.860723,191.425808
690.223152,1588.834206,9609.575562,267.996131
690.225700,1741.974853,9647.860723,267.996131
690.228249,1646.261949,9609.575562,229.710970
690.230797,1627.119368,9647.860723,229.710970
690.233345,1703.689691,9686.145885,325.423874
690.235893,1665.404530,9628.718142,210.568389
690.238441,1607.976787,9628.718142,210.568389
690.240989,1722.832272,9590.432981,306.281293
690.243537,1722.832272,9609.575562,267.996131
690.246086,1665.404530,9609.575562,210.568389
690.248634,1703.689691,9628.718142,267.996131
690.251182,1741.974853,9609.575562,210.568389
690.253730,1665.404530,9609.575562,172.283227
690.256278,1703.689691,9628.718142,306.281293
690.258826,1741.974853,9609.575562,248.853550
690.261375,1665.404530,9590.432981,172.283227
690.263923,1722.832272,9628.718142,306.281293
690.266471,1684.547110,9647.860723,248.853550
690.269019,1665.404530,9628.718142,114.855485
690.271567,1703.689691,9628.718142,306.281293
690.274115,1646.261949,9609.575562,248.853550
690.276664,1607.976787,9705.288466,153.140646
690.279212,1607.976787,9628.718142,210.568389
690.281760,1684.547110,9647.860723,248.853550
690.284308,1741.974853,9647.860723,210.568389
690.286856,1703.689691,9609.575562,248.853550
690.289404,1665.404530,9686.145885,210.568389
690.291953,1741.974853,9705.288466,248.853550
690.294501,1646.261949,9609.575562,229.710970
690.297049,1722.832272,9724.431046,229.710970
690.299597,1646.261949,9724.431046,248.853550
690.302145,1646.261949,9686.145885,153.140646
690.304693,1646.261949,9724.431046,153.140646
690.307242,1741.974853,9609.575562,191.425808
690.309790,1684.547110,9647.860723,153.140646
690.312338,1646.261949,9590.432981,363.709035
690.314886,1665.404530,9590.432981,191.425808
690.317434,1684.547110,9628.718142,153.140646
690.319982,1703.689691,9724.431046,229.710970
690.322531,1607.976787,9686.145885,210.568389
690.325078,1741.974853,9686.145885,153.140646
690.327626,1665.404530,9667.003304,306.281293
690.330174,1684.547110,9628.718142,229.710970
690.332722,1684.547110,9590.432981,172.283227
690.335270,1703.689691,9647.860723,267.996131
690.337818,1684.547110,9590.432981,248.853550
690.340366,1684.547110,9647.860723,191.425808
690.342914,1703.689691,9628.718142,267.996131
690.345462,1741.974853,9628.718142,325.423874
690.348010,1741.974853,9609.575562,248.853550
690.350557,1665.404530,9628.718142,210.568389
690.353105,1684.547110,9609.575562,210.568389
690.355653,1741.974853,9647.860723,248.853550
690.358201,1665.404530,9667.003304,267.996131
690.360749,1703.689691,9724.431046,229.710970
690.363297,1741.974853,9686.145885,287.138712
690.365845,1665.404530,9647.860723,248.853550
690.368393,1684.547110,9647.860723,191.425808
690.370941,1741.974853,9609.575562,191.425808
690.373489,1627.119368,9647.860723,287.138712
690.376036,1684.547110,9609.575562,267.996131
690.378584,1722.832272,9628.718142,267.996131
690.381132,1703.689691,9781.858789,210.568389
690.383680,1761.117434,9628.718142,267.996131
690.386228,1741.974853,9647.860723,248.853550
690.388776,1627.119368,9686.145885,191.425808
690.391324,1722.832272,9590.432981,325.423874
690.393872,1761.117434,9571.290400,287.138712
690.396420,1665.404530,9590.432981,172.283227
690.398968,1722.832272,9628.718142,306.281293
690.401515,1722.832272,9628.718142,267.996131
690.404063,1684.547110,9686.145885,114.855485
690.406611,1646.261949,9609.575562,344.566454
690.409159,1684.547110,9609.575562,191.425808
690.411707,1646.261949,9609.575562,229.710970
690.414255,1722.832272,9590.432981,325.423874
690.416803,1665.404530,9686.145885,210.568389
690.419351,1761.117434,9647.860723,191.425808
690.421899,1741.974853,9590.432981,267.996131
690.424447,1741.974853,9609.575562,191.425808
690.426995,1665.404530,9628.718142,229.710970
690.429543,1665.404530,9667.003304,248.853550
690.432092,1684.547110,9667.003304,248.853550
690.434640,1607.976787,9647.860723,114.855485
690.437188,1646.261949,9647.860723,229.710970
690.439737,1607.976787,9686.145885,229.710970
690.442285,1703.689691,9667.003304,114.855485
690.444834,1703.689691,9647.860723,287.138712
690.447382,1722.832272,9686.145885,287.138712
690.449930,1741.974853,9647.860723,191.425808
690.452479,1741.974853,9628.718142,229.710970
690.455027,1646.261949,9647.860723,306.281293
690.457575,1684.547110,9609.575562,248.853550
690.460124,1607.976787,9628.718142,153.140646
690.462672,1665.404530,9667.003304,267.996131
690.465221,1665.404530,9628.718142,229.710970
690.467769,1703.689691,9667.003304,153.140646
690.470317,1646.261949,9647.860723,229.710970
